source,target,type,weight
TIMGOLDFINCH,BruceReuters,mention,0.5
TIMGOLDFINCH,Gilesyb,mention,0.5
TIMGOLDFINCH,julianHjessop,mention,0.5
LinfordBirder,Low48Low,mention,0.5
FPIs_Lucha,bankofengland,tweet,1.0
Akc2101,bankofengland,tweet,1.0
Akc2101,berhanongen,mention,0.5
instrabajoyss,jperezrey,mention,0.5
RedfernLegal,bankofengland,tweet,1.0
CityIndex_Josh,bankofengland,tweet,1.0
JuanMaTello,bankofengland,tweet,1.0
LIFE_NAdapta_CC,bankofengland,tweet,1.0
asesoriaem_es,bankofengland,tweet,1.0
PakGovJapanese,bankofengland,tweet,1.0
PakGovJapanese,ukinpakistan,mention,0.5
PakGovJapanese,AnnabelGerry,mention,0.5
instrabajoyss,m_barbero,mention,0.5
opo_princess,bankofengland,tweet,1.0
DJRTeacher,bankofengland,tweet,1.0
DJRTeacher,cultofpedagogy,mention,0.5
GFXFTs,MacrobondF,mention,0.5
GeyerAimee,bankofengland,tweet,1.0
GeyerAimee,Jack4NJ,mention,0.5
bankofengland,targetjobsUK,mention,0.5
iberinform,bankofengland,tweet,1.0
bankofengland,ciare29,mention,0.5
JessicaLeeSmith,bankofengland,tweet,1.0
JessicaLeeSmith,TeachHarp,mention,0.5
JessicaLeeSmith,kr_carolyn,mention,0.5
DiarioCantabria,bankofengland,tweet,1.0
gestalacant,bankofengland,tweet,1.0
gestalacant,EPeconomia,mention,0.5
DragonZodiac2,JoelKatz,mention,0.5
UGTAGEAnd,UGTEducaAnd,mention,0.5
Begbies_Preston,bankofengland,tweet,1.0
GoUranium,bankofengland,tweet,1.0
olidasesores,bankofengland,tweet,1.0
olidasesores,EPeconomia,mention,0.5
DojiGravestone,laplace2011,mention,0.5
DojiGravestone,atugberk,mention,0.5
DojiGravestone,ErhanAslanoglu,mention,0.5
DojiGravestone,arzovaone,mention,0.5
DojiGravestone,Dragonomi,mention,0.5
veronicadelcarp,frankseaman2,mention,0.5
serbudc,bankofengland,tweet,1.0
serbudc,CienciaGob,mention,0.5
empleojcyl,bankofengland,tweet,1.0
empleojcyl,empleogob,mention,0.5
roklen24,bankofengland,tweet,1.0
roklen24,roklen24,mention,0.5
90MilCiudadanos,bankofengland,tweet,1.0
ScottThomas_,bankofengland,tweet,1.0
ScottThomas_,rkbarefield,mention,0.5
ScottThomas_,freelifechapel,mention,0.5
Coach_Brownjr,bankofengland,tweet,1.0
Coach_Brownjr,DauntaPeterson,mention,0.5
Coach_Brownjr,officiallyyjay1,mention,0.5
Coach_Brownjr,CormaniMcclain7,mention,0.5
Coach_Brownjr,TysonG333,mention,0.5
Coach_Brownjr,grant_gunder,mention,0.5
Coach_Brownjr,timothy99694751,mention,0.5
Coach_Brownjr,loganhackett1,mention,0.5
Coach_Brownjr,RockOuttChris,mention,0.5
Coach_Brownjr,Preston19Smith,mention,0.5
Coach_Brownjr,lundy_chance,mention,0.5
Coach_Brownjr,VilliersDion,mention,0.5
Coach_Brownjr,WadeTyer1,mention,0.5
Coach_Brownjr,WilliamFenley,mention,0.5
Coach_Brownjr,JyvonteMcClend1,mention,0.5
Coach_Brownjr,landonsethbrown,mention,0.5
Coach_Brownjr,nickpatterson50,mention,0.5
Coach_Brownjr,alabama313,mention,0.5
mick_le_priol,bankofengland,tweet,1.0
mick_le_priol,LaTribune,mention,0.5
BNPP_Markets360,bankofengland,tweet,1.0
Aude05950727,bankofengland,tweet,1.0
Aude05950727,maxkeiser,mention,0.5
cryptotrader150,bankofengland,tweet,1.0
bankofengland,MIT,mention,0.5
MITgcfp,bankofengland,tweet,1.0
bbtgroupfp,bankofengland,tweet,1.0
VSoien,D_Blanchflower,mention,0.5
PuertosEstado,PuertosEstado,mention,0.5
grocery_gazette,bankofengland,tweet,1.0
bancaditalia,bankofengland,tweet,1.0
bancaditalia,bankofengland,mention,0.5
bancaditalia,COP26,mention,0.5
victor__jack,bankofengland,tweet,1.0
victor__jack,BillReuters,mention,0.5
JuliePalmer999,bankofengland,tweet,1.0
cescyl,DGCyL,mention,0.5
cescyl,VirBarcones,mention,0.5
cescyl,PNSDgob,mention,0.5
NatixisResearch,bankofengland,tweet,1.0
evabelmonte,ElPeriodico_Esp,mention,0.5
1humana2,TomLondon6,mention,0.5
serbudc,UniversidadGob,mention,0.5
upstractcom,bankofengland,tweet,1.0
TCJnr,bankofengland,tweet,1.0
MartyBee414,bankofengland,tweet,1.0
MartyBee414,Ronnie2K,mention,0.5
MartyBee414,2kmitchell,mention,0.5
MartyBee414,OGconstant,mention,0.5
snoozeq1,bankofengland,tweet,1.0
LakeGibsonFB,CormaniMcclain7,mention,0.5
LakeGibsonFB,Preston19Smith,mention,0.5
Arbion_limited,bankofengland,tweet,1.0
Arbion_limited,bankofengland,mention,0.5
startupstowers,bankofengland,tweet,1.0
AtoZ_Markets,bankofengland,tweet,1.0
LinfordBirder,RSPBRainham,mention,0.5
ahmadmobeen,bankofengland,tweet,1.0
ahmadmobeen,sarahoconnor_,mention,0.5
ahmadmobeen,FT,mention,0.5
NewsContinuous,bankofengland,tweet,1.0
MediToken,bankofengland,tweet,1.0
Finovation2,bankofengland,tweet,1.0
Finovation2,Finextra,mention,0.5
RedundancyClaim,bankofengland,tweet,1.0
DeutscheBankES,rmduce,mention,0.5
BegbiesAssets,bankofengland,tweet,1.0
asentance,DMcWilliams_UK,mention,0.5
kryptobia,bankofengland,tweet,1.0
ElliotTrade5,bankofengland,tweet,1.0
KaohoonInter,bankofengland,tweet,1.0
cmnnewsofficial,bankofengland,tweet,1.0
cmnnewsofficial,cmnnewsofficial,mention,0.5
cryptosakamoko,bankofengland,tweet,1.0
IntuitionCrypto,bankofengland,tweet,1.0
AlexMittermeier,bankofengland,tweet,1.0
AlexMittermeier,maxkeiser,mention,0.5
HighwaterKyle,bankofengland,tweet,1.0
armando_savini,bankofengland,tweet,1.0
BubbaM54,CountyPolk,mention,0.5
ACFER01,ONS,mention,0.5
mindfulbtcboss,bankofengland,tweet,1.0
mindfulbtcboss,bankofengland,mention,0.5
DShahTR,bankofengland,tweet,1.0
Pappa_Young,bankofengland,tweet,1.0
Cryptodrunk2,bankofengland,tweet,1.0
AlphachainC,bankofengland,tweet,1.0
MobNfo,bankofengland,tweet,1.0
HIP_Energy,bankofengland,tweet,1.0
HIP_Energy,CityAM,mention,0.5
weedgies,bankofengland,tweet,1.0
DrPhone0079,bankofengland,tweet,1.0
MaklerisE,bankofengland,tweet,1.0
ACY_Securities,bankofengland,mention,0.5
stewhampton,ONS,mention,0.5
m4markets_Group,bankofengland,tweet,1.0
m4markets_Group,FXStreetNews,mention,0.5
ManusCranny,bankofengland,tweet,1.0
ElaineDyson1,bankofengland,tweet,1.0
winexmarkets,bankofengland,tweet,1.0
scornek,bankofengland,tweet,1.0
randalltapp,bankofengland,tweet,1.0
randalltapp,stokdog,mention,0.5
RandallGood9,bankofengland,tweet,1.0
RandallGood9,hmtreasury,mention,0.5
RandallGood9,bankofengland,mention,0.5
RandallGood9,G7,mention,0.5
RandallGood9,RishiSunak,mention,0.5
bitcoin_halving,bankofengland,tweet,1.0
bitcoin_halving,maxkeiser,mention,0.5
rkbarefield,CoachHeldreth,mention,0.5
drthakker9,bankofengland,tweet,1.0
drthakker9,YashwantSinha,mention,0.5
NewsBsccom,bankofengland,tweet,1.0
gmanroney,bankofengland,tweet,1.0
I_am_ElonMask,bankofengland,tweet,1.0
teamkaychay,bankofengland,tweet,1.0
ange1914,bankofengland,tweet,1.0
ange1914,tim_cook,mention,0.5
wpgbowie,bankofengland,tweet,1.0
wpgbowie,coachwilliamsfb,mention,0.5
wpgbowie,wyattrogers13,mention,0.5
markus_will,bankofengland,tweet,1.0
kryptobarage,Nation_First_1_,mention,0.5
kryptobarage,SadiqKhan,mention,0.5
ilatif,johnredwood,mention,0.5
RGIS_UK,bankofengland,tweet,1.0
retailgazette,bankofengland,tweet,1.0
twindighomes,bankofengland,tweet,1.0
breaknlinks,bankofengland,tweet,1.0
CherwellPunter,bankofengland,tweet,1.0
knyceb,bankofengland,tweet,1.0
CryptoViewing,bankofengland,tweet,1.0
hastaelxoxox,bankofengland,tweet,1.0
hastaelxoxox,tonisolano,mention,0.5
hastaelxoxox,KimhyMog,mention,0.5
hastaelxoxox,aleixandre_,mention,0.5
markhughes,bankofengland,tweet,1.0
markhughes,paullinator,mention,0.5
sportsdog74,Jakewim,mention,0.5
sportsdog74,BrandonBulldogs,mention,0.5
BMcGleenon,bankofengland,tweet,1.0
BMcGleenon,maxkeiser,mention,0.5
wernerkeil,bankofengland,tweet,1.0
PKS_PSREBO,bankofengland,tweet,1.0
revistapvr,bankofengland,tweet,1.0
revistapvr,BATplc,mention,0.5
revistapvr,boegob,mention,0.5
110SorVest,bankofengland,tweet,1.0
ecrolina,bankofengland,tweet,1.0
ecrolina,territoriobtc,mention,0.5
ecrolina,ecrolina,mention,0.5
CalebBijan,CoachHeldreth,mention,0.5
K4FK0,bankofengland,tweet,1.0
SafetyGa,onlineathens,mention,0.5
CryptoMonday,bankofengland,tweet,1.0
RafKadian,adsslondon,mention,0.5
Anthony01375841,bankofengland,tweet,1.0
UGTAGEAnd,rugetistas,mention,0.5
LaneSystems,bankofengland,tweet,1.0
Kijkverder1,bankofengland,tweet,1.0
Kijkverder1,BLIKOPENER333,mention,0.5
Kijkverder1,J41963735,mention,0.5
Kijkverder1,MuzZ11_,mention,0.5
Kijkverder1,NUnl,mention,0.5
FabioCarbone80,bankofengland,tweet,1.0
RisksEmerging,bankofengland,tweet,1.0
WalkerTheRange1,bankofengland,tweet,1.0
johanneke150,bankofengland,tweet,1.0
gzunigah,bankofengland,tweet,1.0
welcomecatena,bankofengland,tweet,1.0
VinniePenn,bankofengland,tweet,1.0
VinniePenn,960weli,mention,0.5
Crypt0Trader,TechDev_52,mention,0.5
Humblebrag19,bankofengland,tweet,1.0
Humblebrag19,DominicFrisby,mention,0.5
thatgreenguy,bankofengland,tweet,1.0
macksimmy,bankofengland,tweet,1.0
ashwini_kochar,wesbury,mention,0.5
ashwini_kochar,financialjuice,mention,0.5
VK_FOREX,bankofengland,tweet,1.0
ob_servant,bankofengland,tweet,1.0
Cryptotvplus,bankofengland,tweet,1.0
Cryptotvplus,bankofengland,mention,0.5
bankofengland,leehoward708,mention,0.5
OliviaYelamo,bankofengland,tweet,1.0
GIZGUIDEPH,bankofengland,tweet,1.0
AltsomeOfficial,bankofengland,tweet,1.0
KarlesMartinoy,bankofengland,tweet,1.0
KarlesMartinoy,TeiaG2012,mention,0.5
MaraBar35497945,bankofengland,tweet,1.0
0xOranges,bankofengland,tweet,1.0
SafetyGa,MatthewBoedy,mention,0.5
SafetyGa,Grant_Blank_,mention,0.5
Destiny3M,bankofengland,tweet,1.0
NH_India,bankofengland,tweet,1.0
1humana2,fartface2000,mention,0.5
1humana2,saifedean,mention,0.5
ManorialCounsel,bankofengland,tweet,1.0
butch_dogg,bankofengland,tweet,1.0
Antroneum,bankofengland,tweet,1.0
Antroneum,electroneum,mention,0.5
Antroneum,Ripple,mention,0.5
Antroneum,quant_network,mention,0.5
Antroneum,Barclays,mention,0.5
Antroneum,bankofengland,mention,0.5
JeremyTankard,bankofengland,tweet,1.0
Crypt0Trader,maxkeiser,mention,0.5
UGTAGEAnd,mc_castilla,mention,0.5
clarionmbe,bankofengland,tweet,1.0
Squirro,bankofengland,tweet,1.0
Squirro,bankofengland,mention,0.5
Squirro,pneff,mention,0.5
mundocompresor,bankofengland,tweet,1.0
TQuizmeister,bankofengland,tweet,1.0
MoritzKraemerDr,bankofengland,tweet,1.0
MoritzKraemerDr,CEPS_thinktank,mention,0.5
MoritzKraemerDr,Harvard,mention,0.5
DesertStormhodl,bankofengland,tweet,1.0
EnigmaFund,bankofengland,tweet,1.0
TaniaCrypto,bankofengland,tweet,1.0
faraz_m_gw,bankofengland,tweet,1.0
faraz_m_gw,tnatw,mention,0.5
faraz_m_gw,KalPatel,mention,0.5
SafetyGa,jfrickuga,mention,0.5
SafetyGa,BORUSG,mention,0.5
KVINA_BizCenter,bankofengland,tweet,1.0
TwoFiveBaseball,LoganPontecorvo,mention,0.5
CryptoPylot,bankofengland,tweet,1.0
CryptoPylot,bankofengland,mention,0.5
CryptoPylot,bumperfinance,mention,0.5
Mavenfrontend,bankofengland,tweet,1.0
Mavenfrontend,Timccopeland,mention,0.5
Mavenfrontend,SBF_FTX,mention,0.5
MConnollyittm,BruceReuters,mention,0.5
MConnollyittm,Reuters,mention,0.5
_JordanMonaghan,bankofengland,tweet,1.0
Daniel_Buhl_sh,bankofengland,tweet,1.0
Shahab73073,bankofengland,tweet,1.0
DisruptionBank,StreeterNews,mention,0.5
DisruptionBank,HLInvest,mention,0.5
thibault_tyler,bankofengland,tweet,1.0
Slava_Kadomets,bankofengland,tweet,1.0
JanKahanek,bankofengland,tweet,1.0
JanKahanek,GoldTelegraph_,mention,0.5
bankofengland,togetherwomen,mention,0.5
TudoCelular,oDanielTavares,mention,0.5
Sujata_markets,BruceReuters,mention,0.5
MonicaSassoRH,bankofengland,tweet,1.0
jamesbmccarthy,bankofengland,tweet,1.0
bankofengland,xxjessicanxx,mention,0.5
bankofengland,RoyalMintUK,mention,0.5
nftthings,bankofengland,tweet,1.0
bankofengland,TheBanker,mention,0.5
ExecutiveSuite6,bankofengland,tweet,1.0
bankofengland,OttoOsirian,mention,0.5
COIIAR,bankofengland,tweet,1.0
UGTAGEAnd,PilarOrellanaLa,mention,0.5
CACOArquitectos,bankofengland,tweet,1.0
CACOArquitectos,Haciendagob,mention,0.5
Paleovirologist,bankofengland,tweet,1.0
CISS_Soluciones,bankofengland,tweet,1.0
Afterma14189755,bankofengland,tweet,1.0
Afterma14189755,jilltucker,mention,0.5
Afterma14189755,WillyNaakt,mention,0.5
Afterma14189755,noahsloss,mention,0.5
Afterma14189755,recallsfboe,mention,0.5
Afterma14189755,idamoj,mention,0.5
mcm1071989,StvenGoldstein,mention,0.5
SafetyGa,ccsdcovid,mention,0.5
MarquisDeLeDain,bankofengland,tweet,1.0
srdrsny,bankofengland,tweet,1.0
rkleiner_GE,bankofengland,tweet,1.0
RKrivoFX,bankofengland,tweet,1.0
GopWestfield,bankofengland,tweet,1.0
cryptolaw_news,bankofengland,tweet,1.0
stephanemonier,bankofengland,tweet,1.0
stephanemonier,annaedwardsnews,mention,0.5
stephanemonier,TomMackenzieTV,mention,0.5
stephanemonier,Bloomberg,mention,0.5
RollinFrederic,bankofengland,tweet,1.0
RollinFrederic,MarkoNikolay,mention,0.5
asentance,DavidTreasure9,mention,0.5
asentance,thetimes,mention,0.5
UrsBolt,bankofengland,tweet,1.0
UrsBolt,TheDailyHodl,mention,0.5
zaisanglobal,bankofengland,tweet,1.0
zaisanglobal,CoinDesk,mention,0.5
coiirm,bankofengland,tweet,1.0
coiirm,boegob,mention,0.5
loyndsview,bankofengland,tweet,1.0
vantagemkts_uk,bankofengland,tweet,1.0
hplanksabiti,bankofengland,tweet,1.0
hplanksabiti,KudretAyyldr,mention,0.5
martinbluprint,bankofengland,tweet,1.0
KqMarkets,bankofengland,tweet,1.0
Za49Periodico,bankofengland,tweet,1.0
pete_nicoll,SharonDowey_,mention,0.5
BEQUINOR,bankofengland,tweet,1.0
BEQUINOR,BEQUINOR,mention,0.5
techagent26,bankofengland,tweet,1.0
gdhint,bankofengland,tweet,1.0
EksiTrade,bankofengland,tweet,1.0
birthofanempir1,bankofengland,tweet,1.0
RepMyBlock,bankofengland,tweet,1.0
RepMyBlock,courtneycgross,mention,0.5
RepMyBlock,BOENYC,mention,0.5
RepMyBlock,BrennanCenter,mention,0.5
123Wealth_,RJPartington,mention,0.5
123Wealth_,JPFordRojas,mention,0.5
ReboManu,GabrielBoric,mention,0.5
ReboManu,Politiqueando13,mention,0.5
ReboManu,solbrinck,mention,0.5
ReboManu,Jou_Kaiser,mention,0.5
OldScho72761891,bankofengland,tweet,1.0
OldScho72761891,YouTube,mention,0.5
ReboManu,AnMuQueSencilla,mention,0.5
ReboManu,Mamirepublicana,mention,0.5
lynnerosie,bankofengland,tweet,1.0
AllisonGuerrier,bankofengland,tweet,1.0
PKSCikbar,bankofengland,tweet,1.0
mciglesias19,bankofengland,tweet,1.0
m45922250,bankofengland,tweet,1.0
UniCienciaSomos,UniversidadGob,mention,0.5
MelillaUfp,bankofengland,tweet,1.0
MelillaUfp,ufpol,mention,0.5
TradingWorld80,bankofengland,tweet,1.0
cryptotunities,bankofengland,tweet,1.0
nobby_saitama,bankofengland,tweet,1.0
LakeGibsonFB,rog_jr9,mention,0.5
jmoBTCity,bankofengland,tweet,1.0
bosonic_digital,bankofengland,tweet,1.0
bosonic_digital,bankofengland,mention,0.5
CRUNewsDesk,bankofengland,tweet,1.0
coinbag_app,bankofengland,tweet,1.0
bankofengland,chris_butland,mention,0.5
Jerome31_FR,bankofengland,tweet,1.0
Jerome31_FR,GallantNicolas1,mention,0.5
Jerome31_FR,titiletrader,mention,0.5
Jerome31_FR,AfateNews,mention,0.5
Jerome31_FR,MarcTouati,mention,0.5
Jerome31_FR,VideoBourse_fr,mention,0.5
Jerome31_FR,waldata1,mention,0.5
Jerome31_FR,tradedcoder_fr,mention,0.5
Jerome31_FR,PascalTRICHET,mention,0.5
Jerome31_FR,laurentalbie,mention,0.5
100glitterstars,bankofengland,tweet,1.0
100glitterstars,EdConwaySky,mention,0.5
arzovaone,bankofengland,tweet,1.0
cryptolaw_news,decryptmedia,mention,0.5
GallantNicolas1,tradedcoder_fr,mention,0.5
GallantNicolas1,laurentalbie,mention,0.5
CICERO_klima,bankofengland,tweet,1.0
coinotag,bankofengland,tweet,1.0
ABALEOSL,bankofengland,tweet,1.0
BHSVolleydogs11,coachwilliamsfb,mention,0.5
CalebBijan,BrendanBoatwri2,mention,0.5
CalebBijan,officiallyyjay1,mention,0.5
L_Geekhome,bankofengland,tweet,1.0
KryptoKessler,bankofengland,tweet,1.0
KryptoKessler,BenPeterJones,mention,0.5
MorritaPokemon,bankofengland,tweet,1.0
MorritaPokemon,pokevergazos,mention,0.5
LAReentry,bankofengland,tweet,1.0
ATEDIBUS,bankofengland,tweet,1.0
RepMyBlock,NY1,mention,0.5
APETAmMalaga,bankofengland,tweet,1.0
7lakeOrenda,bankofengland,tweet,1.0
7lakeOrenda,BOENYC,mention,0.5
bluetrainagency,bankofengland,tweet,1.0
bluetrainagency,TheFCA,mention,0.5
bluetrainagency,bankofengland,mention,0.5
Fedintra1,bankofengland,tweet,1.0
ormiga,NicTrades,mention,0.5
emfanglia,bankofengland,tweet,1.0
MaraGarcaCarva1,bankofengland,tweet,1.0
MaraGarcaCarva1,WaitsZack,mention,0.5
MaraGarcaCarva1,Pototo1971,mention,0.5
ganad_extensiva,bankofengland,tweet,1.0
cescyl,Sepes,mention,0.5
CSIFJaenOrienta,info_TGSS,mention,0.5
ARIBAL_RV,bankofengland,tweet,1.0
AsajaNacional,Alimentacion_es,mention,0.5
EnsacoSL,bankofengland,tweet,1.0
PBarbone,bankofengland,tweet,1.0
PBarbone,courtneycgross,mention,0.5
PBarbone,InsideCityHall,mention,0.5
cidodiba,mitmagob,mention,0.5
Slj31Sergio,VOX_Congreso,mention,0.5
Slj31Sergio,Moncloa_com,mention,0.5
Slj31Sergio,PSOE,mention,0.5
Slj31Sergio,populares,mention,0.5
Slj31Sergio,PODEMOS,mention,0.5
UGTAGEAnd,UGTAGEEusk,mention,0.5
EOSenergyES,bankofengland,tweet,1.0
santi544,bankofengland,tweet,1.0
santi544,PSOE,mention,0.5
santi544,populares,mention,0.5
santi544,PODEMOS,mention,0.5
asociacionASA,bankofengland,tweet,1.0
presidenteCAFM,bankofengland,tweet,1.0
MaceTyz,bankofengland,tweet,1.0
MaceTyz,gjermundgroven,mention,0.5
MaceTyz,quakes99,mention,0.5
MaceTyz,Boss_Energy,mention,0.5
MaceTyz,casperj33081634,mention,0.5
pete_nicoll,Douglas4Moray,mention,0.5
FP_aoichan,bankofengland,tweet,1.0
coreypparis,bankofengland,tweet,1.0
coreypparis,CarolineforCT,mention,0.5
roads09,bankofengland,tweet,1.0
GrupoVisto,bankofengland,tweet,1.0
MarcMarkee,hailostudio,mention,0.5
katsu318ti,bankofengland,tweet,1.0
blairjjohnson,bankofengland,tweet,1.0
Julio_GL_,bankofengland,tweet,1.0
LordFarquant,bankofengland,tweet,1.0
themercurymall,bankofengland,tweet,1.0
anagallardocs,bankofengland,tweet,1.0
anagallardocs,TRECE_es,mention,0.5
anagallardocs,JosPastr,mention,0.5
ADP_Iberia,bankofengland,tweet,1.0
ADP_Iberia,MEabogados,mention,0.5
ahb651,mobilfxcom,mention,0.5
EditorialCep,bankofengland,tweet,1.0
ForexAraby,bankofengland,tweet,1.0
Proinda_Consult,bankofengland,tweet,1.0
Proinda_Consult,gacetadental,mention,0.5
mutuamaz,bankofengland,tweet,1.0
elyanovasl,fenadismer,mention,0.5
IntriguingNW,bankofengland,tweet,1.0
xrp_ninja,bankofengland,tweet,1.0
xrp_ninja,bankofengland,mention,0.5
asajajaen,bankofengland,tweet,1.0
davechristie15,bankofengland,tweet,1.0
davechristie15,RishiSunak,mention,0.5
jmbesselman,bankofengland,tweet,1.0
Farukb44,bankofengland,tweet,1.0
PolestarFP,bankofengland,tweet,1.0
aviladianacards,bankofengland,tweet,1.0
UdaipurTimes,bankofengland,tweet,1.0
fenlandcit,bankofengland,tweet,1.0
OZONIA_es,bankofengland,tweet,1.0
OfipolESP,bankofengland,tweet,1.0
Ianplumeicloud2,bankofengland,tweet,1.0
STASValencia,bankofengland,tweet,1.0
STASValencia,AjuntamentVLC,mention,0.5
UGTAGEAnd,aparicio_rendon,mention,0.5
UGTAGEAnd,alnugope,mention,0.5
UGTAGEAnd,EndikaLA,mention,0.5
UGTAGEAnd,e_villagrasa,mention,0.5
SwallowBirding,bankofengland,tweet,1.0
SwallowBirding,ESBR_Essex,mention,0.5
SwallowBirding,LinfordBirder,mention,0.5
Ocemmudanzas,bankofengland,tweet,1.0
jerezsinfro,bankofengland,tweet,1.0
EllieLI4GS,BethpageUFSD,mention,0.5
EllieLI4GS,DschneiderBUFSD,mention,0.5
EllieLI4GS,MspenceBUFSD,mention,0.5
GraviolaDOTfi,hopeantikainen,mention,0.5
112meerlanden,bankofengland,tweet,1.0
nanskenstansken,bankofengland,tweet,1.0
BruixaC,bankofengland,tweet,1.0
fccpmf,bankofengland,tweet,1.0
MadeByDylan1,bankofengland,tweet,1.0
HarrisSamaras,arthur_eckart,mention,0.5
HarrisSamaras,QE4_Countdown,mention,0.5
HarrisSamaras,NPurpleline,mention,0.5
HarrisSamaras,takeitwithsalt,mention,0.5
HarrisSamaras,GForse1,mention,0.5
HarrisSamaras,l_lucullus,mention,0.5
HarrisSamaras,janineyve,mention,0.5
HarrisSamaras,afewpoints,mention,0.5
HarrisSamaras,kevpluck,mention,0.5
HarrisSamaras,helgy2,mention,0.5
HarrisSamaras,first4advice1,mention,0.5
HarrisSamaras,ChrisKimberley,mention,0.5
HarrisSamaras,Ellis_Greenwood,mention,0.5
HarrisSamaras,ObliviousReaper,mention,0.5
HarrisSamaras,mike_lucullus,mention,0.5
HarrisSamaras,semperfidem2004,mention,0.5
HarrisSamaras,David11359148,mention,0.5
HarrisSamaras,PerKurowski,mention,0.5
HarrisSamaras,Tip_of_spear,mention,0.5
HarrisSamaras,Davidmetroland,mention,0.5
HarrisSamaras,_ChrisJennings,mention,0.5
HarrisSamaras,KeithRGrimley,mention,0.5
HarrisSamaras,richyphillips,mention,0.5
HarrisSamaras,David_Vaporium,mention,0.5
HarrisSamaras,churchosaj,mention,0.5
HarrisSamaras,davidbelle_,mention,0.5
HarrisSamaras,ShaneJa16905901,mention,0.5
HarrisSamaras,Fenku14,mention,0.5
HarrisSamaras,chrislowndes,mention,0.5
HarrisSamaras,metaburbia,mention,0.5
HarrisSamaras,smcgarry19,mention,0.5
HarrisSamaras,IanCrowther15,mention,0.5
HarrisSamaras,MargaritaD_9504,mention,0.5
HarrisSamaras,PeterB40135512,mention,0.5
HarrisSamaras,BILDERBERG_GP,mention,0.5
HarrisSamaras,RIVERSIDEREDS,mention,0.5
HarrisSamaras,richardhartuk,mention,0.5
HarrisSamaras,richardcalhoun,mention,0.5
HarrisSamaras,bonker_99,mention,0.5
HarrisSamaras,syedarifniazi,mention,0.5
HarrisSamaras,elonmusk,mention,0.5
PreventMadrid,bankofengland,tweet,1.0
CristinaSanz101,bankofengland,tweet,1.0
nando_val,bankofengland,tweet,1.0
polsatsport,bankofengland,tweet,1.0
41shige41,bankofengland,tweet,1.0
KathySlackOBE,bankofengland,tweet,1.0
KathySlackOBE,enterprisem3,mention,0.5
KathySlackOBE,LindaCheungUK,mention,0.5
gurdipsahota,bankofengland,tweet,1.0
DisruptionBank,IanMurrayHall,mention,0.5
UGTAGEAnd,AeatUgt,mention,0.5
UGTAGEAnd,IgualdadUgt,mention,0.5
UGTAGEAnd,SEREIRIS,mention,0.5
UGTAGEAnd,UGT_SSPP_IB,mention,0.5
1humana2,BylineTV,mention,0.5
Numis,bankofengland,tweet,1.0
alimasarwah,bankofengland,tweet,1.0
Supercoin1982,bankofengland,tweet,1.0
AmabieOf,bankofengland,tweet,1.0
outofbodyagain,bankofengland,tweet,1.0
outofbodyagain,tweetsoku1,mention,0.5
fedfutnavarra,bankofengland,tweet,1.0
fedfutnavarra,fedfutnavarra,mention,0.5
fedfutnavarra,salud_na,mention,0.5
fedfutnavarra,deporte_na,mention,0.5
cryptoviga,bankofengland,tweet,1.0
cryptoviga,cryptoviga,mention,0.5
CryptoMatrix__,bankofengland,tweet,1.0
kelmanlawcrypto,bankofengland,tweet,1.0
kelmanlawcrypto,Cointelegraph,mention,0.5
kryptoinsel,bankofengland,tweet,1.0
kryptoinsel,BIS_org,mention,0.5
p_beejal,GBNEWS,mention,0.5
ealasesores,bankofengland,tweet,1.0
ealasesores,CincoDiascom,mention,0.5
NewsNewsbitcoin,bankofengland,tweet,1.0
NewsNewsbitcoin,bankofengland,mention,0.5
NewsNewsbitcoin,hmtreasury,mention,0.5
NewsNewsbitcoin,RishiSunak,mention,0.5
Yhwh4Charleston,bankofengland,tweet,1.0
UGTCoritelMad,bankofengland,tweet,1.0
GossipGirl1004,bankofengland,tweet,1.0
GroupSMH,bankofengland,tweet,1.0
70M_MoO,bankofengland,tweet,1.0
E2Exchange,bankofengland,tweet,1.0
incluinfo,MutuaUniversal,mention,0.5
incluinfo,MCMUTUAL,mention,0.5
incluinfo,mutuabalear,mention,0.5
infoadelcyl,bankofengland,tweet,1.0
infoadelcyl,empleogob,mention,0.5
infoadelcyl,empleojcyl,mention,0.5
borjacolon,bankofengland,tweet,1.0
borjacolon,evabelmonte,mention,0.5
UGTmasUGT,bankofengland,tweet,1.0
Infosys_GSTN,bankofengland,tweet,1.0
cyokuri,bankofengland,tweet,1.0
TRexarpee,bankofengland,tweet,1.0
realLisaDaly,bankofengland,tweet,1.0
realLisaDaly,PayPal,mention,0.5
realLisaDaly,ConsenSys,mention,0.5
CryptoHulkemist,bankofengland,tweet,1.0
Carlacpss23,bankofengland,tweet,1.0
Carlacpss23,ClubLaboral,mention,0.5
MarcosRefinski,bankofengland,tweet,1.0
MarcosRefinski,HedgeThink,mention,0.5
julianHjessop,PrprtyChronicle,mention,0.5
fintechinshorts,bankofengland,tweet,1.0
Supercoin1982,quant_network,mention,0.5
fluencycbdc,bankofengland,tweet,1.0
CarbonellAboga2,bankofengland,tweet,1.0
TurismoUgt,bankofengland,tweet,1.0
UGTSindicalALS1,bankofengland,tweet,1.0
EvolucionSUGT,bankofengland,tweet,1.0
RafaelZabaleta,bankofengland,tweet,1.0
fluencycbdc,Finextra,mention,0.5
fluencycbdc,fluencycbdc,mention,0.5
